YCabinID,Carrier,Departure,Destination,YPrice,Miles,BeginDate
4786,MF,JJN,KHN,660,600,2009-10-16 00:00:00.000
4787,MF,KHN,JJN,660,600,2009-10-16 00:00:00.000
4788,CZ,NGB,CGQ,1630,1630,2009-10-19 00:00:00.000
4789,CZ,CGQ,NGB,1630,1630,2009-10-19 00:00:00.000
4790,CZ,TAO,SWA,1590,1688,2009-10-17 00:00:00.000
4791,CZ,SWA,TAO,1590,1688,2009-10-17 00:00:00.000
4792,CZ,CSX,WNZ,850,810,2009-10-28 00:00:00.000
4793,CZ,WNZ,CSX,850,810,2009-10-28 00:00:00.000
4794,SC,SYX,TNA,2140,2497,2009-10-25 00:00:00.000
4795,SC,TNA,SYX,2140,2497,2009-10-25 00:00:00.000
4796,MU,KWL,TAO,1730,1860,2009-10-17 00:00:00.000
4797,MU,TAO,KWL,1730,1860,2009-10-17 00:00:00.000
4798,MU,HRB,YNZ,1650,1650,2009-10-27 00:00:00.000
4799,MU,YNZ,HRB,1650,1650,2009-10-27 00:00:00.000
4800,HO,PVG,NNG,1660,1750,2009-10-25 00:00:00.000
4801,HO,NNG,PVG,1660,1750,2009-10-25 00:00:00.000
4802,FM,ZHA,SWA,780,750,2009-10-22 00:00:00.000
4803,FM,SWA,ZHA,780,750,2009-10-22 00:00:00.000
4804,ZH,WUH,HRB,1700,2128,2009-11-02 00:00:00.000
4805,ZH,HRB,WUH,1700,2128,2009-11-02 00:00:00.000
4806,HU,NKG,SHE,1460,1630,2009-10-29 00:00:00.000
4807,HU,SHE,NKG,1460,1630,2009-10-29 00:00:00.000
4808,GS,CGQ,XIY,1630,1957,2009-11-01 00:00:00.000
4809,GS,XIY,CGQ,1630,1957,2009-11-01 00:00:00.000
4810,MU,TYN,HAK,2000,2270,2009-11-09 00:00:00.000
4811,MU,HAK,TYN,2000,2270,2009-11-09 00:00:00.000
4812,G5,CKG,HAK,1180,1253,2009-10-19 00:00:00.000
4813,G5,HAK,CKG,1180,1253,2009-10-19 00:00:00.000
4814,MU,YIH,WUH,520,285,2009-10-17 00:00:00.000
4815,MU,WUH,YIH,520,285,2009-10-17 00:00:00.000
4816,GS,HET,CIF,1060,639,2009-10-19 00:00:00.000
4817,GS,CIF,HET,1060,639,2009-10-19 00:00:00.000
4818,MF,HFE,TXN,450,558,2009-10-22 00:00:00.000
4819,MF,TXN,HFE,450,558,2009-10-22 00:00:00.000
4820,PN,WNZ,WUH,800,750,2009-10-26 00:00:00.000
4821,PN,WUH,WNZ,800,750,2009-10-26 00:00:00.000
4822,GS,WEH,TSN,690,690,2009-10-21 00:00:00.000
4823,GS,TSN,WEH,690,690,2009-10-21 00:00:00.000
4824,CZ,CKG,WNZ,1410,1505,2009-11-06 00:00:00.000
4825,CZ,WNZ,CKG,1410,1505,2009-11-06 00:00:00.000
4826,SC,TAO,TNA,480,315,2009-10-19 00:00:00.000
4827,SC,TNA,TAO,480,315,2009-10-19 00:00:00.000
4828,CZ,HAK,URC,2680,4400,2009-11-03 00:00:00.000
4829,CZ,URC,HAK,2680,4400,2009-11-03 00:00:00.000
4830,MF,SHE,TAO,680,721,2009-10-25 00:00:00.000
4831,MF,TAO,SHE,680,721,2009-10-25 00:00:00.000
4832,KN,FUG,NAY,740,783,2009-10-25 00:00:00.000
4833,KN,NAY,FUG,740,783,2009-10-25 00:00:00.000
4834,MF,KHN,HRB,1980,2264,2009-10-25 00:00:00.000
4835,MF,HRB,KHN,1980,2264,2009-10-25 00:00:00.000
4836,MU,XMN,YIH,950,1151,2009-10-21 00:00:00.000
4837,MU,YIH,XMN,950,1151,2009-10-21 00:00:00.000
4838,MU,KMG,KGT,1260,1260,2009-10-19 00:00:00.000
4839,MU,KGT,KMG,1260,1260,2009-10-19 00:00:00.000
4840,CZ,HFE,SYX,1690,1962,2009-10-28 00:00:00.000
4841,CZ,SYX,HFE,1690,1962,2009-10-28 00:00:00.000
4842,MU,XIY,SHA,1260,1351,2009-10-24 00:00:00.000
4843,MU,SHA,XIY,1260,1351,2009-10-24 00:00:00.000
4844,MU,XIY,SHA,1260,1351,2009-10-24 00:00:00.000
4845,MU,SHA,XIY,1260,1351,2009-10-24 00:00:00.000
4846,CZ,KWE,KWL,630,420,2009-10-28 00:00:00.000
4847,CZ,KWL,KWE,630,420,2009-10-28 00:00:00.000
4848,CZ,YIW,CGO,990,990,2009-11-05 00:00:00.000
4849,CZ,CGO,YIW,990,990,2009-11-05 00:00:00.000
4850,PN,NGB,CSX,740,830,2009-10-25 00:00:00.000
4851,PN,CSX,NGB,740,830,2009-10-25 00:00:00.000
4852,EU,WUH,CTU,910,1047,2009-10-25 00:00:00.000
4853,EU,CTU,WUH,910,1047,2009-10-25 00:00:00.000
4854,MU,SYX,CKG,1310,1517,2009-10-31 00:00:00.000
4855,MU,CKG,SYX,1310,1517,2009-10-31 00:00:00.000
4856,3U,WNZ,HRB,2010,2264,2009-10-27 00:00:00.000
4857,3U,HRB,WNZ,2010,2264,2009-10-27 00:00:00.000
4858,HU,HFE,SYX,1690,1962,2009-11-05 00:00:00.000
4859,HU,SYX,HFE,1690,1962,2009-11-05 00:00:00.000
4860,MF,NGB,CSX,740,830,2009-10-27 00:00:00.000
4861,MF,CSX,NGB,740,830,2009-10-27 00:00:00.000
4862,SC,TAO,SHE,680,721,2009-10-25 00:00:00.000
4863,SC,SHE,TAO,680,721,2009-10-25 00:00:00.000
4864,CA,PEK,CIF,460,338,2009-10-22 00:00:00.000
4865,CA,CIF,PEK,460,338,2009-10-22 00:00:00.000
4866,HU,HAK,KWE,930,910,2009-10-27 00:00:00.000
4867,HU,KWE,HAK,930,910,2009-10-27 00:00:00.000
4868,SC,FOC,SYX,1210,1420,2009-11-11 00:00:00.000
4869,SC,SYX,FOC,1210,1420,2009-11-11 00:00:00.000
4870,CZ,CAN,LLF,750,662,2009-10-26 00:00:00.000
4871,CZ,LLF,CAN,750,662,2009-10-26 00:00:00.000
4872,HU,HGH,HRB,1900,2091,2009-10-26 00:00:00.000
4873,HU,HRB,HGH,1900,2091,2009-10-26 00:00:00.000
4874,MU,YIH,PEK,1300,1483,2009-10-21 00:00:00.000
4875,MU,PEK,YIH,1300,1483,2009-10-21 00:00:00.000
4876,GS,SHE,TSN,690,829,2009-10-23 00:00:00.000
4877,GS,TSN,SHE,690,829,2009-10-23 00:00:00.000
4878,CZ,NKG,HAK,1850,1990,2009-11-10 00:00:00.000
4879,CZ,HAK,NKG,1850,1990,2009-11-10 00:00:00.000
4880,FM,HRB,SHP,950,963,2009-10-21 00:00:00.000
4881,FM,SHP,HRB,950,963,2009-10-21 00:00:00.000
4882,HU,URC,SYX,3050,3989,2009-10-26 00:00:00.000
4883,HU,SYX,URC,3050,3989,2009-10-26 00:00:00.000
4884,3U,HRB,SYX,2910,3920,2009-11-30 00:00:00.000
4885,3U,SYX,HRB,2910,3920,2009-11-30 00:00:00.000
4886,MU,TXN,HFE,450,558,2009-10-25 00:00:00.000
4887,MU,HFE,TXN,450,558,2009-10-25 00:00:00.000
4888,GS,HAK,SWA,930,907,2009-10-22 00:00:00.000
4889,GS,SWA,HAK,930,907,2009-10-22 00:00:00.000
4890,MU,TSN,WUH,950,1082,2009-10-30 00:00:00.000
4891,MU,WUH,TSN,950,1082,2009-10-30 00:00:00.000
4892,MU,YIH,SHA,1080,1111,2009-10-29 00:00:00.000
4893,MU,SHA,YIH,1080,1111,2009-10-29 00:00:00.000
4894,MU,HDG,XMN,1500,1497,2009-10-23 00:00:00.000
4895,MU,XMN,HDG,1500,1497,2009-10-23 00:00:00.000
4896,GS,DNH,XIY,1680,1518,2009-11-01 00:00:00.000
4897,GS,XIY,DNH,1680,1518,2009-11-01 00:00:00.000
4898,CZ,CGO,SWA,1340,1477,2009-10-31 00:00:00.000
4899,CZ,SWA,CGO,1340,1477,2009-10-31 00:00:00.000
4900,SC,HAK,CSX,1100,1100,2009-11-02 00:00:00.000
4901,SC,CSX,HAK,1100,1100,2009-11-02 00:00:00.000
4902,SC,TAO,LYI,380,250,2009-10-22 00:00:00.000
4903,SC,LYI,TAO,380,250,2009-10-22 00:00:00.000
4904,CA,SZX,DAX,1360,1404,2009-10-25 00:00:00.000
4905,CA,DAX,SZX,1360,1404,2009-10-25 00:00:00.000
4906,SC,DLC,HGH,1150,1171,2009-10-27 00:00:00.000
4907,SC,HGH,DLC,1150,1171,2009-10-27 00:00:00.000
4908,HU,HAK,ENH,1430,1430,2009-10-22 00:00:00.000
4909,HU,ENH,HAK,1430,1430,2009-10-22 00:00:00.000
4910,MU,SJW,HAK,2050,2349,2009-10-25 00:00:00.000
4911,MU,HAK,SJW,2050,2349,2009-10-25 00:00:00.000
4912,CZ,CSX,WUS,760,760,2009-10-22 00:00:00.000
4913,CZ,WUS,CSX,760,760,2009-10-22 00:00:00.000
4914,CZ,NNY,SHA,930,1045,2009-10-26 00:00:00.000
4915,CZ,SHA,NNY,930,1045,2009-10-26 00:00:00.000
4916,CA,PEK,DQA,1050,1100,2009-10-25 00:00:00.000
4917,CA,DQA,PEK,1050,1100,2009-10-25 00:00:00.000
4918,JD,PEK,JXA,1400,1412,2009-10-28 00:00:00.000
4919,JD,JXA,PEK,1400,1412,2009-10-28 00:00:00.000
4920,HU,CGQ,DLC,580,647,2009-10-25 00:00:00.000
4921,HU,DLC,CGQ,580,647,2009-10-25 00:00:00.000
4922,MU,KMG,TSN,1700,2210,2009-10-26 00:00:00.000
4923,MU,TSN,KMG,1700,2210,2009-10-26 00:00:00.000
4924,MU,WUS,SHA,660,600,2009-10-27 00:00:00.000
4925,MU,SHA,WUS,660,600,2009-10-27 00:00:00.000
4926,MU,LHW,PVG,1750,1890,2009-10-24 00:00:00.000
4927,MU,PVG,LHW,1750,1890,2009-10-24 00:00:00.000
4928,FM,TSN,FOC,1540,1622,2009-10-30 00:00:00.000
4929,FM,FOC,TSN,1540,1622,2009-10-30 00:00:00.000
4930,SC,CGQ,DLC,580,647,2009-10-26 00:00:00.000
4931,SC,DLC,CGQ,580,647,2009-10-26 00:00:00.000
4932,CZ,BAV,SHE,1280,1228,2009-10-22 00:00:00.000
4933,CZ,SHE,BAV,1280,1228,2009-10-22 00:00:00.000
4934,CA,JHG,CTU,1350,1161,2009-10-27 00:00:00.000
4935,CA,CTU,JHG,1350,1161,2009-10-27 00:00:00.000
4936,ZH,HAK,NKG,1850,1990,2009-11-11 00:00:00.000
4937,ZH,NKG,HAK,1850,1990,2009-11-11 00:00:00.000
4938,MU,SYX,SHA,1890,2050,2009-10-24 00:00:00.000
4939,MU,SHA,SYX,1890,2050,2009-10-24 00:00:00.000
4940,CZ,XIY,SYX,1810,2067,2009-10-31 00:00:00.000
4941,CZ,SYX,XIY,1810,2067,2009-10-31 00:00:00.000
4942,CZ,DLC,KWL,2130,2130,2009-10-23 00:00:00.000
4943,CZ,KWL,DLC,2130,2130,2009-10-23 00:00:00.000
4944,MU,CGQ,SHA,1600,1698,2009-10-24 00:00:00.000
4945,MU,SHA,CGQ,1600,1698,2009-10-24 00:00:00.000
4946,SC,XMN,SHE,1900,2242,2009-11-04 00:00:00.000
4947,SC,SHE,XMN,1900,2242,2009-11-04 00:00:00.000
4948,CZ,CGO,WUS,1000,950,2009-10-27 00:00:00.000
4949,CZ,WUS,CGO,1000,950,2009-10-27 00:00:00.000
4950,PN,CKG,NGB,1540,1556,2009-10-29 00:00:00.000
4951,PN,NGB,CKG,1540,1556,2009-10-29 00:00:00.000
4952,GS,HGH,TSN,1100,1133,2009-11-15 00:00:00.000
4953,GS,TSN,HGH,1100,1133,2009-11-15 00:00:00.000
4954,FM,HRB,TSN,990,1190,2009-10-27 00:00:00.000
4955,FM,TSN,HRB,990,1190,2009-10-27 00:00:00.000
4956,CZ,LYG,KWL,1500,1500,2009-10-23 00:00:00.000
4957,CZ,KWL,LYG,1500,1500,2009-10-23 00:00:00.000
4958,G5,CKG,INC,1110,1163,2009-10-27 00:00:00.000
4959,G5,INC,CKG,1110,1163,2009-10-27 00:00:00.000
4960,SC,TNA,NGB,1060,1074,2009-10-25 00:00:00.000
4961,SC,NGB,TNA,1060,1074,2009-10-25 00:00:00.000
4962,CZ,KHN,CGO,860,860,2009-10-27 00:00:00.000
4963,CZ,CGO,KHN,860,860,2009-10-27 00:00:00.000
4964,CZ,DLC,HAK,2410,2920,2009-10-27 00:00:00.000
4965,CZ,HAK,DLC,2410,2920,2009-10-27 00:00:00.000
4966,MU,XIY,HAK,1730,1860,2009-10-31 00:00:00.000
4967,MU,HAK,XIY,1730,1860,2009-10-31 00:00:00.000
4968,CZ,NNG,TAO,1940,2230,2009-10-27 00:00:00.000
4969,CZ,TAO,NNG,1940,2230,2009-10-27 00:00:00.000
4970,ZH,KWE,NNG,650,500,2009-10-25 00:00:00.000
4971,ZH,NNG,KWE,650,500,2009-10-25 00:00:00.000
4972,3U,WNZ,SYX,1610,1802,2009-10-29 00:00:00.000
4973,3U,SYX,WNZ,1610,1802,2009-10-29 00:00:00.000
4974,KN,NAY,HAK,2250,2493,2009-10-25 00:00:00.000
4975,KN,HAK,NAY,2250,2493,2009-10-25 00:00:00.000
4976,FM,HRB,SHA,1760,1854,2009-10-26 00:00:00.000
4977,FM,SHA,HRB,1760,1854,2009-10-26 00:00:00.000
4978,MU,BHY,WUH,990,1160,2009-10-26 00:00:00.000
4979,MU,WUH,BHY,990,1160,2009-10-26 00:00:00.000
4980,EU,CTU,SHE,2050,2346,2009-11-02 00:00:00.000
4981,EU,SHE,CTU,2050,2346,2009-11-02 00:00:00.000
4982,MU,SHA,WUH,810,761,2009-10-30 00:00:00.000
4983,MU,WUH,SHA,810,761,2009-10-30 00:00:00.000
4984,ZH,CGO,XMN,1220,1312,2009-10-26 00:00:00.000
4985,ZH,XMN,CGO,1220,1312,2009-10-26 00:00:00.000
4986,MF,NGB,FOC,690,690,2009-10-24 00:00:00.000
4987,MF,FOC,NGB,690,690,2009-10-24 00:00:00.000
4988,KN,CZX,NAY,960,1016,2009-10-30 00:00:00.000
4989,KN,NAY,CZX,960,1016,2009-10-30 00:00:00.000
4990,ZH,HGH,JJN,760,650,2009-10-26 00:00:00.000
4991,ZH,JJN,HGH,760,650,2009-10-26 00:00:00.000
4992,EU,HYN,CTU,1750,1929,2009-10-30 00:00:00.000
4993,EU,CTU,HYN,1750,1929,2009-10-30 00:00:00.000
4994,CZ,OHE,PEK,1700,1715,2009-10-25 00:00:00.000
4995,CZ,PEK,OHE,1700,1715,2009-10-25 00:00:00.000
4996,ZH,PEK,WUH,1080,1133,2009-11-17 00:00:00.000
4997,ZH,WUH,PEK,1080,1133,2009-11-17 00:00:00.000
4998,MU,XMN,LYG,1150,1250,2009-10-27 00:00:00.000
4999,MU,LYG,XMN,1150,1250,2009-10-27 00:00:00.000
5000,EU,HYN,WUH,880,788,2009-10-28 00:00:00.000
5001,EU,WUH,HYN,880,788,2009-10-28 00:00:00.000
5002,HU,SHE,SYX,2650,3425,2009-10-28 00:00:00.000
5003,HU,SYX,SHE,2650,3425,2009-10-28 00:00:00.000
5004,MU,TNA,PEK,630,412,2009-10-28 00:00:00.000
5005,MU,PEK,TNA,630,412,2009-10-28 00:00:00.000
5006,MU,WNZ,LYG,780,801,2009-10-27 00:00:00.000
5007,MU,LYG,WNZ,780,801,2009-10-27 00:00:00.000
5008,MU,SYX,LHW,2190,2550,2009-11-07 00:00:00.000
5009,MU,LHW,SYX,2190,2550,2009-11-07 00:00:00.000
5010,MU,FOC,WUH,780,780,2009-10-27 00:00:00.000
5011,MU,WUH,FOC,780,780,2009-10-27 00:00:00.000
5012,SC,XMN,SYX,1050,1220,2009-10-26 00:00:00.000
5013,SC,SYX,XMN,1050,1220,2009-10-26 00:00:00.000
5014,SC,HRB,SHE,510,490,2009-10-26 00:00:00.000
5015,SC,SHE,HRB,510,490,2009-10-26 00:00:00.000
5016,EU,CTU,SJW,1130,1357,2009-10-29 00:00:00.000
5017,EU,SJW,CTU,1130,1357,2009-10-29 00:00:00.000
5018,JD,KHG,URC,1490,1311,2009-10-27 00:00:00.000
5019,JD,URC,KHG,1490,1311,2009-10-27 00:00:00.000
5020,CZ,PVG,CGO,800,887,2009-10-30 00:00:00.000
5021,CZ,CGO,PVG,800,887,2009-10-30 00:00:00.000
5022,MU,HGH,HRB,1900,2091,2009-10-29 00:00:00.000
5023,MU,HRB,HGH,1900,2091,2009-10-29 00:00:00.000
5024,HO,PVG,CSX,890,964,2009-11-01 00:00:00.000
5025,HO,CSX,PVG,890,964,2009-11-01 00:00:00.000
5026,MU,ENH,SZX,1480,1372,2009-10-27 00:00:00.000
5027,MU,SZX,ENH,1480,1372,2009-10-27 00:00:00.000
5028,SC,HSN,XMN,1000,800,2009-10-28 00:00:00.000
5029,SC,XMN,HSN,1000,800,2009-10-28 00:00:00.000
5030,GS,CGQ,TSN,910,1113,2009-11-01 00:00:00.000
5031,GS,TSN,CGQ,910,1113,2009-11-01 00:00:00.000
5032,MU,SHE,NKG,1460,1630,2009-10-28 00:00:00.000
5033,MU,NKG,SHE,1460,1630,2009-10-28 00:00:00.000
5034,ZH,NNG,HFE,1290,1411,2009-10-28 00:00:00.000
5035,ZH,HFE,NNG,1290,1411,2009-10-28 00:00:00.000
5036,ZH,KMG,HFE,1660,1795,2009-10-28 00:00:00.000
5037,ZH,HFE,KMG,1660,1795,2009-10-28 00:00:00.000
5038,ZH,XMN,XIY,1640,1932,2009-10-31 00:00:00.000
5039,ZH,XIY,XMN,1640,1932,2009-10-31 00:00:00.000
5040,NS,TSN,SHE,690,829,2009-10-29 00:00:00.000
5041,NS,SHE,TSN,690,829,2009-10-29 00:00:00.000
5042,CZ,SYX,SJW,1800,2550,2009-10-28 00:00:00.000
5043,CZ,SJW,SYX,1800,2550,2009-10-28 00:00:00.000
5044,NS,WNZ,TSN,1480,1545,2009-10-29 00:00:00.000
5045,NS,TSN,WNZ,1480,1545,2009-10-29 00:00:00.000
5046,ZH,XMN,WUH,940,910,2009-11-01 00:00:00.000
5047,ZH,WUH,XMN,940,910,2009-11-01 00:00:00.000
5048,PN,TAO,NKG,780,552,2009-11-08 00:00:00.000
5049,PN,NKG,TAO,780,552,2009-11-08 00:00:00.000
5050,SC,XMN,KMG,1590,1680,2009-10-29 00:00:00.000
5051,SC,KMG,XMN,1590,1680,2009-10-29 00:00:00.000
5052,CZ,HAK,SHE,2530,3142,2009-01-23 00:00:00.000
5053,CZ,SHE,HAK,2530,3142,2009-01-23 00:00:00.000
5054,GS,NNG,TSN,2000,2135,2009-10-31 00:00:00.000
5055,GS,TSN,NNG,2000,2135,2009-10-31 00:00:00.000
5056,ZH,ZUH,JJN,780,780,2009-10-29 00:00:00.000
5057,ZH,JJN,ZUH,780,780,2009-10-29 00:00:00.000
5058,CZ,FUG,CAN,1040,1072,2009-12-02 00:00:00.000
5059,CZ,CAN,FUG,1040,1072,2009-12-02 00:00:00.000
5060,G5,CSX,CKG,740,695,2009-10-30 00:00:00.000
5061,G5,CKG,CSX,740,695,2009-10-30 00:00:00.000
5062,CZ,SYX,DLC,2440,2903,2009-11-01 00:00:00.000
5063,CZ,DLC,SYX,2440,2903,2009-11-01 00:00:00.000
5064,GS,XIY,LHW,600,550,2009-11-01 00:00:00.000
5065,GS,LHW,XIY,600,550,2009-11-01 00:00:00.000
5066,SC,TAO,SYX,2380,2854,2009-11-02 00:00:00.000
5067,SC,SYX,TAO,2380,2854,2009-11-02 00:00:00.000
5068,MU,WUH,YCU,840,737,2009-10-30 00:00:00.000
5069,MU,YCU,WUH,840,737,2009-10-30 00:00:00.000
5070,GS,HGH,SHE,1590,1849,2009-11-25 00:00:00.000
5071,GS,SHE,HGH,1590,1849,2009-11-25 00:00:00.000
5072,NS,SHE,WNZ,1650,1753,2009-10-31 00:00:00.000
5073,NS,WNZ,SHE,1650,1753,2009-10-31 00:00:00.000
5074,ZH,XIY,FOC,1450,1515,2009-11-08 00:00:00.000
5075,ZH,FOC,XIY,1450,1515,2009-11-08 00:00:00.000
5076,SC,YNT,SHE,710,593,2009-10-31 00:00:00.000
5077,SC,SHE,YNT,710,593,2009-10-31 00:00:00.000
5078,3U,SYX,LHW,2190,2550,2009-11-08 00:00:00.000
5079,3U,LHW,SYX,2190,2550,2009-11-08 00:00:00.000
5080,GS,TCG,URC,700,452,2009-11-01 00:00:00.000
5081,GS,URC,TCG,700,452,2009-11-01 00:00:00.000
5082,SC,FOC,HFE,730,730,2009-11-04 00:00:00.000
5083,SC,HFE,FOC,730,730,2009-11-04 00:00:00.000
5084,NS,XUZ,WNZ,810,801,2009-11-10 00:00:00.000
5085,NS,WNZ,XUZ,810,801,2009-11-10 00:00:00.000
5086,MU,YCU,NKG,1040,980,2009-11-02 00:00:00.000
5087,MU,NKG,YCU,1040,980,2009-11-02 00:00:00.000
5088,MU,YCU,SYX,2000,2341,2009-11-02 00:00:00.000
5089,MU,SYX,YCU,2000,2341,2009-11-02 00:00:00.000
5090,MU,YCU,XMN,1650,1650,2009-11-02 00:00:00.000
5091,MF,XMN,YCU,1650,1650,2009-11-02 00:00:00.000
5092,GS,CGO,KHN,860,860,2009-02-28 00:00:00.000
5093,GS,KHN,CGO,860,860,2009-02-28 00:00:00.000
5094,MU,YCU,HAK,2000,1670,2009-11-02 00:00:00.000
5095,MU,HAK,YCU,2000,1670,2009-11-02 00:00:00.000
5096,SC,PEK,TAO,710,646,2009-11-03 00:00:00.000
5097,SC,TAO,PEK,710,646,2009-11-03 00:00:00.000
5098,MU,CGQ,WUH,1710,2107,2009-11-06 00:00:00.000
5099,MU,WUH,CGQ,1710,2107,2009-11-06 00:00:00.000
5100,ZH,JZH,CTU,1080,350,2009-11-08 00:00:00.000
5101,ZH,CTU,JZH,1190,350,2009-11-08 00:00:00.000
5102,MU,UYN,CTU,1510,1200,2009-11-03 00:00:00.000
5103,MU,CTU,UYN,1510,1200,2009-11-03 00:00:00.000
5104,MU,WUH,XFN,500,334,2009-11-04 00:00:00.000
5105,MU,XFN,WUH,500,334,2009-11-04 00:00:00.000
5106,ZH,HAK,KHN,1190,1204,2009-11-10 00:00:00.000
5107,ZH,KHN,HAK,1190,1204,2009-11-10 00:00:00.000
5108,EU,HGH,SYX,1750,1950,2009-11-15 00:00:00.000
5109,EU,SYX,HGH,1750,1950,2009-11-15 00:00:00.000
5110,G5,KOW,CSX,650,431,2009-11-13 00:00:00.000
5111,G5,CSX,KOW,650,431,2009-11-13 00:00:00.000
5112,FM,XIY,WNZ,1530,1601,2009-11-25 00:00:00.000
5113,FM,WNZ,XIY,1530,1601,2009-11-25 00:00:00.000
5114,CZ,HFE,URC,2580,3087,2009-11-08 00:00:00.000
5115,CZ,URC,HFE,2580,3087,2009-11-08 00:00:00.000
5116,MU,SHE,TNA,860,900,2009-11-06 00:00:00.000
5117,MU,TNA,SHE,860,900,2009-11-06 00:00:00.000
5118,GS,YNT,HET,990,980,2009-11-06 00:00:00.000
5119,GS,HET,YNT,990,980,2009-11-06 00:00:00.000
5120,MU,PVG,KOW,810,854,2009-11-12 00:00:00.000
5121,MU,KOW,PVG,810,854,2009-11-12 00:00:00.000
5122,VD,CGO,KWE,950,1302,2009-11-07 00:00:00.000
5123,VD,KWE,CGO,950,1302,2009-11-07 00:00:00.000
5124,ZH,XNN,SHE,1880,2009,2009-11-09 00:00:00.000
5125,ZH,SHE,XNN,1880,2009,2009-11-09 00:00:00.000
5126,ZH,NNG,SYX,700,620,2009-11-13 00:00:00.000
5127,ZH,SYX,NNG,700,620,2009-11-13 00:00:00.000
5128,GS,HGH,HAK,1540,1606,2009-11-10 00:00:00.000
5129,GS,HAK,HGH,1540,1606,2009-11-10 00:00:00.000
5130,VD,KWL,BHY,710,439,2009-11-10 00:00:00.000
5131,VD,BHY,KWL,710,439,2009-11-10 00:00:00.000
5132,VD,CSX,CGO,930,828,2009-11-10 00:00:00.000
5133,VD,CGO,CSX,930,828,2009-11-10 00:00:00.000
5134,VD,ZUH,CGO,1450,1520,2009-11-10 00:00:00.000
5135,VD,CGO,ZUH,1450,1520,2009-11-10 00:00:00.000
5136,VD,CGO,HGH,840,841,2009-11-08 00:00:00.000
5137,VD,HGH,CGO,840,841,2009-11-08 00:00:00.000
5138,VD,HRB,MDG,500,300,2009-11-08 00:00:00.000
5139,VD,MDG,HRB,500,300,2009-11-08 00:00:00.000
5140,SC,SJW,XMN,1700,1786,2009-11-10 00:00:00.000
5141,SC,XMN,SJW,1700,1786,2009-11-10 00:00:00.000
5142,VD,XIY,CGO,500,474,2009-11-08 00:00:00.000
5143,VD,CGO,XIY,500,474,2009-11-08 00:00:00.000
5144,FM,TSN,HAK,2090,2370,2009-11-17 00:00:00.000
5145,FM,HAK,TSN,2090,2370,2009-11-17 00:00:00.000
5146,VD,NNG,CGO,1260,1557,2009-11-10 00:00:00.000
5147,VD,CGO,NNG,1260,1557,2009-11-10 00:00:00.000
5148,CZ,LYG,XUZ,170,170,2009-11-11 00:00:00.000
5149,CZ,XUZ,LYG,170,170,2009-11-11 00:00:00.000
5150,VD,UYN,XIY,1000,480,2009-11-08 00:00:00.000
5151,VD,XIY,UYN,1000,480,2009-11-08 00:00:00.000
5152,SC,HAK,SHE,2530,3142,2009-11-10 00:00:00.000
5153,SC,SHE,HAK,2530,3142,2009-11-10 00:00:00.000
5154,ZH,NNG,XIY,1800,1832,2009-11-16 00:00:00.000
5155,ZH,XIY,NNG,1800,1832,2009-11-16 00:00:00.000
5156,VD,JMU,HRB,600,372,2009-11-11 00:00:00.000
5157,VD,HRB,JMU,600,372,2009-11-11 00:00:00.000
5158,VD,CAN,AEB,960,940,2009-11-10 00:00:00.000
5159,VD,AEB,CAN,960,940,2009-11-10 00:00:00.000
5160,MU,FOC,CTU,1660,1771,2009-11-20 00:00:00.000
5161,MU,CTU,FOC,1660,1771,2009-11-20 00:00:00.000
5162,VD,HRB,CGO,1500,1662,2009-11-11 00:00:00.000
5163,VD,CGO,HRB,1500,1662,2009-11-11 00:00:00.000
5164,ZH,UYN,XIY,1000,480,2009-11-15 00:00:00.000
5165,ZH,XIY,UYN,1000,480,2009-11-15 00:00:00.000
5166,ZH,XIY,SYX,1700,2067,2009-11-14 00:00:00.000
5167,ZH,SYX,XIY,1700,2067,2009-11-14 00:00:00.000
5168,MU,PVG,NKG,800,273,2009-12-08 00:00:00.000
5169,MU,NKG,PVG,800,273,2009-12-08 00:00:00.000
5170,VD,NNG,WUZ,600,384,2009-11-11 00:00:00.000
5171,VD,WUZ,NNG,600,384,2009-11-11 00:00:00.000
5172,VD,CGO,KHN,860,860,2009-11-11 00:00:00.000
5173,VD,KHN,CGO,860,860,2009-11-11 00:00:00.000
5174,ZH,HRB,SYX,2940,3920,2009-01-15 00:00:00.000
5175,ZH,SYX,HRB,2940,3920,2009-01-15 00:00:00.000
5176,CZ,TSN,INC,1110,1159,2009-12-20 00:00:00.000
5177,CZ,INC,TSN,1110,1159,2009-12-20 00:00:00.000
5178,JD,NKG,SYX,1830,2030,2009-11-27 00:00:00.000
5179,JD,SYX,NKG,1830,2030,2009-11-27 00:00:00.000
5180,JD,SYX,YNZ,1980,2213,2009-11-22 00:00:00.000
5181,JD,YNZ,SYX,1980,2213,2009-11-22 00:00:00.000
5182,FM,DYG,CAN,860,890,2009-11-29 00:00:00.000
5183,FM,CAN,DYG,860,890,2009-11-29 00:00:00.000
5184,MU,TSN,HRB,990,1190,2009-11-14 00:00:00.000
5185,MU,HRB,TSN,990,1190,2009-11-14 00:00:00.000
5186,MU,YNZ,CSX,1000,1030,2009-11-26 00:00:00.000
5187,MU,CSX,YNZ,1000,1030,2009-11-26 00:00:00.000
5188,MU,PVG,CGO,800,887,2009-11-16 00:00:00.000
5189,MU,CGO,PVG,800,887,2009-11-16 00:00:00.000
